district_id,district_name,state,year,fingerprint_updates,iris_updates,photo_updates,total_biometric_updates,child_biometric_updates,senior_biometric_updates,avg_biometric_age_days,biometric_freshness_score,biometric_failure_rate,last_update_gap_months,child_refresh_gap_months,anomaly_detected,authentication_success_rate
D0410,Gajapati,Odisha,2023,241949,72498,78389,392836,14865,9587,547,78.12,0.1384,27,16,False,0.8616
D0410,Gajapati,Odisha,2024,262661,39884,167878,470423,72670,15268,757,69.72,0.1437,6,39,False,0.8563
D0410,Gajapati,Odisha,2025,62622,107358,224021,394001,44209,19813,2383,4.68,0.1798,35,27,False,0.8202
D0411,Ganjam,Odisha,2020,282710,33888,180811,497409,41497,9594,1836,26.56,0.134,38,35,True,0.866
D0411,Ganjam,Odisha,2021,110574,144153,254646,509373,72257,15210,971,61.16,0.0668,21,18,False,0.9332
D0411,Ganjam,Odisha,2022,50466,99529,83331,233326,22116,31990,1001,59.96,0.172,43,24,False,0.828
D0411,Ganjam,Odisha,2023,65879,106874,165551,338304,59349,31215,1186,52.56,0.0924,35,56,True,0.9076
D0411,Ganjam,Odisha,2024,249557,169180,231684,650421,72596,25543,2472,1.12,0.078,26,16,False,0.922
D0411,Ganjam,Odisha,2025,307646,113346,96534,517526,38641,15278,701,71.96,0.1716,24,17,False,0.8284
D0412,Jagatsinghpur,Odisha,2020,103845,93418,182599,379862,44417,10648,832,66.72,0.1256,10,44,False,0.8744
D0412,Jagatsinghpur,Odisha,2021,170661,18647,85300,274608,58449,12523,423,83.08,0.1303,46,13,False,0.8697
D0412,Jagatsinghpur,Odisha,2022,211321,78739,182088,472148,51623,20480,2341,6.36,0.2768,28,36,False,0.7232
D0412,Jagatsinghpur,Odisha,2023,76968,17926,152571,247465,56659,10083,409,83.64,0.1798,14,35,False,0.8202
D0412,Jagatsinghpur,Odisha,2024,85214,98056,162683,345953,14112,7205,1832,26.72,0.2698,42,16,False,0.7302
D0412,Jagatsinghpur,Odisha,2025,194153,75051,51447,320651,35552,13059,1619,35.24,0.2032,29,57,False,0.7968
D0413,Jajpur,Odisha,2020,217951,71178,202099,491228,31215,19009,1655,33.8,0.1097,32,27,False,0.8903
D0413,Jajpur,Odisha,2021,290233,46506,149217,485956,61014,16074,1938,22.48,0.1674,28,55,False,0.8326
D0413,Jajpur,Odisha,2022,167449,168253,71879,407581,52389,28955,1185,52.6,0.0289,10,23,False,0.9711
D0413,Jajpur,Odisha,2023,201481,71680,243070,516231,61766,36247,1451,41.96,0.1559,25,52,False,0.8441
D0413,Jajpur,Odisha,2024,317590,88016,66401,472007,36361,22074,2381,4.76,0.1954,46,51,False,0.8046
D0413,Jajpur,Odisha,2025,153969,120121,200789,474879,27173,34720,2105,15.8,0.0493,42,43,False,0.9507
D0414,Jharsuguda,Odisha,2020,79531,108815,106622,294968,48645,23733,863,65.48,0.0231,6,39,False,0.9769
D0414,Jharsuguda,Odisha,2021,56003,20520,144784,221307,48114,16141,2173,13.08,0.042,26,23,False,0.958
D0414,Jharsuguda,Odisha,2022,77714,78511,148802,305027,21048,13274,1142,54.32,0.095,34,33,False,0.905
D0414,Jharsuguda,Odisha,2023,61436,70335,159415,291186,52278,20889,1916,23.36,0.2449,28,34,False,0.7551
D0414,Jharsuguda,Odisha,2024,184700,80307,74482,339489,24549,19081,2074,17.04,0.1324,13,37,True,0.8676
D0414,Jharsuguda,Odisha,2025,192174,97943,101619,391736,29855,25370,1890,24.4,0.236,27,58,False,0.764
D0415,Kalahandi,Odisha,2020,130261,168860,331447,630568,103250,49262,1660,33.6,0.1359,16,56,False,0.8641
D0415,Kalahandi,Odisha,2021,222851,203131,239670,665652,99321,29158,946,62.16,0.0208,32,20,False,0.9792
D0415,Kalahandi,Odisha,2022,134826,238688,261169,634683,100398,13232,730,70.8,0.0939,16,23,False,0.9061
D0415,Kalahandi,Odisha,2023,187582,186695,344766,719043,36330,16805,541,78.36,0.1901,30,14,False,0.8099
D0415,Kalahandi,Odisha,2024,360625,207792,345223,913640,40477,29781,1812,27.52,0.1369,38,12,False,0.8631
D0415,Kalahandi,Odisha,2025,285494,193593,277404,756491,63205,26028,1188,52.48,0.1103,35,39,False,0.8897
D0416,Kandhamal,Odisha,2020,239419,178144,138938,556501,55450,12109,890,64.4,0.0986,7,22,False,0.9014
D0416,Kandhamal,Odisha,2021,372917,159563,164602,697082,61296,31171,1166,53.36,0.1636,34,19,False,0.8364
D0416,Kandhamal,Odisha,2022,318082,156828,84046,558956,85771,39722,1691,32.36,0.0863,19,42,False,0.9137
D0416,Kandhamal,Odisha,2023,124914,86846,297663,509423,84355,28599,1664,33.44,0.1207,19,41,True,0.8793
D0416,Kandhamal,Odisha,2024,317637,197237,240944,755818,51790,14447,682,72.72,0.1795,17,52,False,0.8205
D0416,Kandhamal,Odisha,2025,196074,116747,80887,393708,41080,37584,1151,53.96,0.0794,40,54,False,0.9206
D0417,Kendrapara,Odisha,2020,323770,159727,122692,606189,75016,10228,2076,16.96,0.0406,46,14,True,0.9594
D0417,Kendrapara,Odisha,2021,177372,98017,100677,376066,33481,20080,2101,15.96,0.0911,36,53,False,0.9089
D0417,Kendrapara,Odisha,2022,187349,100029,257523,544901,71788,10148,1749,30.04,0.1909,24,17,False,0.8091
D0417,Kendrapara,Odisha,2023,327863,44728,257177,629768,63963,13488,2114,15.44,0.1599,45,46,True,0.8401
D0417,Kendrapara,Odisha,2024,225385,54565,157562,437512,89049,44708,728,70.88,0.1497,15,40,False,0.8503
D0417,Kendrapara,Odisha,2025,355185,71174,164378,590737,60822,27798,874,65.04,0.1353,47,33,False,0.8647
D0418,Kendujhar,Odisha,2020,109107,73703,40223,223033,11555,16781,2033,18.68,0.097,18,40,False,0.903
D0418,Kendujhar,Odisha,2021,105409,18588,57559,181556,22820,8118,1201,51.96,0.1867,28,54,False,0.8133
D0418,Kendujhar,Odisha,2022,139874,73724,87297,300895,36196,6151,1922,23.12,0.1097,27,38,False,0.8903
D0418,Kendujhar,Odisha,2023,107855,37222,50544,195621,25488,13743,2258,9.68,0.2071,30,43,False,0.7929
D0418,Kendujhar,Odisha,2024,106452,53860,35782,196094,27201,12795,1008,59.68,0.1278,17,35,False,0.8722
D0418,Kendujhar,Odisha,2025,144003,61185,60845,266033,11521,15054,965,61.4,0.1965,45,24,False,0.8035
D0419,Khordha,Odisha,2020,100034,53295,151718,305047,68647,13863,888,64.48,0.1656,20,13,False,0.8344
D0419,Khordha,Odisha,2021,197324,143481,178004,518809,24541,16900,1836,26.56,0.0436,39,37,False,0.9564
D0419,Khordha,Odisha,2022,261506,33031,104311,398848,47106,32692,2486,0.56,0.1932,13,44,False,0.8068
D0419,Khordha,Odisha,2023,151320,28330,118032,297682,20664,8996,1576,36.96,0.2244,19,49,False,0.7756
D0419,Khordha,Odisha,2024,215738,140060,83612,439410,19622,19498,1251,49.96,0.0866,19,59,False,0.9134
D0419,Khordha,Odisha,2025,300355,144578,173655,618588,65055,7869,1894,24.24,0.1847,10,57,False,0.8153
D0420,Koraput,Odisha,2020,219869,56022,236221,512112,67244,26867,1477,40.92,0.1461,25,42,False,0.8539
D0420,Koraput,Odisha,2021,381674,28952,184620,595246,45893,12183,695,72.2,0.0709,25,46,False,0.9291
D0420,Koraput,Odisha,2022,315755,68710,94007,478472,42901,43519,2253,9.88,0.0988,28,39,False,0.9012
D0420,Koraput,Odisha,2023,194428,140009,196478,530915,101982,39454,1077,56.92,0.1661,46,48,False,0.8339
D0420,Koraput,Odisha,2024,164213,109669,117431,391313,88304,21154,1297,48.12,0.185,28,22,False,0.815
D0420,Koraput,Odisha,2025,59896,44283,320876,425055,79007,35346,1755,29.8,0.0476,27,40,False,0.9524
D0421,Malkangiri,Odisha,2020,64506,41124,96365,201995,19855,9902,2366,5.36,0.2426,40,41,False,0.7574
D0421,Malkangiri,Odisha,2021,87734,30463,25045,143242,8711,10751,1620,35.2,0.2798,13,59,False,0.7202
D0421,Malkangiri,Odisha,2022,90482,38894,70311,199687,8972,12839,1627,34.92,0.0727,37,47,False,0.9273
D0421,Malkangiri,Odisha,2023,39641,49294,51312,140247,27782,5358,385,84.6,0.1929,11,26,False,0.8071
D0421,Malkangiri,Odisha,2024,106020,28719,51375,186114,9272,9188,676,72.96,0.0262,13,40,False,0.9738
D0421,Malkangiri,Odisha,2025,111303,12318,55270,178891,24647,6041,1691,32.36,0.3213,41,34,False,0.6787
D0422,Mayurbhanj,Odisha,2020,27734,15045,53845,96624,20514,7752,780,68.8,0.0389,12,59,False,0.9611
D0422,Mayurbhanj,Odisha,2021,44764,25654,19914,90332,5677,3076,2388,4.48,0.0472,8,18,False,0.9528
D0422,Mayurbhanj,Odisha,2022,47068,8197,34823,90088,6960,3849,1764,29.44,0.2141,41,59,False,0.7859
D0422,Mayurbhanj,Odisha,2023,39728,12601,48988,101317,11075,3837,1427,42.92,0.0366,7,12,False,0.9634
D0422,Mayurbhanj,Odisha,2024,79937,29035,50544,159516,8406,4300,1847,26.12,0.2577,41,33,False,0.7423
D0422,Mayurbhanj,Odisha,2025,17277,27442,49197,93916,20595,8665,1558,37.68,0.1224,37,16,False,0.8776
D0423,Nabarangpur,Odisha,2020,233253,72816,235310,541379,40657,15376,1400,44.0,0.1294,15,49,False,0.8706
D0423,Nabarangpur,Odisha,2021,144001,149141,338605,631747,94764,29131,1318,47.28,0.0704,19,49,False,0.9296
D0423,Nabarangpur,Odisha,2022,184432,162387,116310,463129,69506,31806,445,82.2,0.0619,24,13,False,0.9381
D0423,Nabarangpur,Odisha,2023,59220,227619,248490,535329,106824,29776,1656,33.76,0.2585,47,48,False,0.7415
D0423,Nabarangpur,Odisha,2024,219258,174809,267602,661669,91307,50713,2302,7.92,0.2287,43,25,False,0.7713
D0423,Nabarangpur,Odisha,2025,163387,222131,118057,503575,72688,34122,1184,52.64,0.1804,19,55,False,0.8196
D0424,Nayagarh,Odisha,2020,163644,134023,183205,480872,49805,33930,1571,37.16,0.0987,7,29,False,0.9013
D0424,Nayagarh,Odisha,2021,341825,98908,204868,645601,32120,17492,1533,38.68,0.2236,42,32,False,0.7764
D0424,Nayagarh,Odisha,2022,50866,112714,74467,238047,62146,9934,850,66.0,0.106,23,40,False,0.894
D0424,Nayagarh,Odisha,2023,124284,117405,264534,506223,58042,22732,464,81.44,0.111,37,56,False,0.889
D0424,Nayagarh,Odisha,2024,115938,140868,118306,375112,64999,22624,1832,26.72,0.1589,39,38,True,0.8411
D0424,Nayagarh,Odisha,2025,149541,165930,194439,509910,83355,23626,997,60.12,0.1601,11,24,False,0.8399
D0425,Nuapada,Odisha,2020,209659,111084,120436,441179,45396,18229,2092,16.32,0.3204,40,42,False,0.6796
D0425,Nuapada,Odisha,2021,97630,104945,155992,358567,14463,7997,424,83.04,0.1707,21,54,False,0.8293
D0425,Nuapada,Odisha,2022,182708,53490,98565,334763,56042,8238,2193,12.28,0.0983,38,17,False,0.9017
D0425,Nuapada,Odisha,2023,211549,70157,148280,429986,36410,21114,538,78.48,0.083,8,30,False,0.917
D0425,Nuapada,Odisha,2024,159655,92131,127853,379639,37618,13350,1391,44.36,0.1904,47,24,False,0.8096
D0425,Nuapada,Odisha,2025,194628,121861,83558,400047,31134,15773,1080,56.8,0.1255,7,39,True,0.8745
D0426,Puri,Odisha,2020,178152,47001,264319,489472,80452,13235,781,68.76,0.1666,28,19,False,0.8334
D0426,Puri,Odisha,2021,175912,163943,209893,549748,51114,22731,1637,34.52,0.0601,34,38,False,0.9399
D0426,Puri,Odisha,2022,303983,26383,243774,574140,52396,35266,918,63.28,0.078,6,47,False,0.922
D0426,Puri,Odisha,2023,246370,118587,208949,573906,58723,20374,1461,41.56,0.1763,41,15,False,0.8237
D0426,Puri,Odisha,2024,290825,46260,134845,471930,44756,30106,860,65.6,0.1688,30,39,False,0.8312
D0426,Puri,Odisha,2025,313781,111884,214609,640274,79655,29503,455,81.8,0.1437,26,21,False,0.8563
D0427,Rayagada,Odisha,2020,148675,87720,131935,368330,21268,10948,2395,4.2,0.2192,26,42,False,0.7808
D0427,Rayagada,Odisha,2021,61431,68439,90432,220302,16182,6886,2434,2.64,0.046,38,16,False,0.954
D0427,Rayagada,Odisha,2022,169444,43283,59847,272574,25960,6907,802,67.92,0.0793,19,23,False,0.9207
D0427,Rayagada,Odisha,2023,100684,79522,95839,276045,25681,11380,1533,38.68,0.056,31,12,False,0.944
D0427,Rayagada,Odisha,2024,133019,23725,96187,252931,26625,14450,2026,18.96,0.1327,23,46,False,0.8673
D0427,Rayagada,Odisha,2025,102436,29968,109003,241407,39920,10183,2242,10.32,0.1975,16,50,False,0.8025
D0428,Sambalpur,Odisha,2020,116205,57685,83940,257830,33314,5011,2159,13.64,0.2255,6,35,False,0.7745
D0428,Sambalpur,Odisha,2021,42000,41161,137281,220442,13905,13548,981,60.76,0.1712,30,36,False,0.8288
D0428,Sambalpur,Odisha,2022,81944,23186,66714,171844,14127,23274,2285,8.6,0.0874,15,59,False,0.9126
D0428,Sambalpur,Odisha,2023,92272,26201,130609,249082,31910,21964,1021,59.16,0.1759,20,19,False,0.8241
D0428,Sambalpur,Odisha,2024,99208,57361,154346,310915,19756,12919,2015,19.4,0.2326,14,21,False,0.7674
D0428,Sambalpur,Odisha,2025,95224,86169,54053,235446,46313,14314,1790,28.4,0.2279,32,28,False,0.7721
D0429,Sonepur,Odisha,2020,67748,40900,167716,276364,73596,35416,572,77.12,0.1492,23,40,False,0.8508
D0429,Sonepur,Odisha,2021,281983,75866,219512,577361,78686,15211,442,82.32,0.1148,45,54,False,0.8852
D0429,Sonepur,Odisha,2022,112761,67517,77292,257570,22256,33998,972,61.12,0.0782,31,51,False,0.9218
D0429,Sonepur,Odisha,2023,196448,166220,100778,463446,71257,38039,1543,38.28,0.1422,28,48,False,0.8578
D0429,Sonepur,Odisha,2024,97727,160296,181840,439863,76989,37673,2032,18.72,0.2265,43,58,False,0.7735
D0429,Sonepur,Odisha,2025,193442,173589,219999,587030,59980,36603,1075,57.0,0.0709,18,13,False,0.9291
D0430,Sundargarh,Odisha,2020,158670,151881,85206,395757,87531,32926,2434,2.64,0.0697,8,20,False,0.9303
D0430,Sundargarh,Odisha,2021,215197,103384,202111,520692,70077,26011,2263,9.48,0.2047,26,21,False,0.7953
D0430,Sundargarh,Odisha,2022,293967,29264,160678,483909,81791,38694,1056,57.76,0.0331,37,38,False,0.9669
D0430,Sundargarh,Odisha,2023,121055,171135,244786,536976,56558,12876,2395,4.2,0.3063,16,37,False,0.6937
D0430,Sundargarh,Odisha,2024,304723,207891,145163,657777,61142,34914,564,77.44,0.0931,16,40,False,0.9069
D0430,Sundargarh,Odisha,2025,243983,128544,117533,490060,82233,37507,1477,40.92,0.1171,7,33,False,0.8829
D0431,Amritsar,Punjab,2020,120943,93342,229986,444271,68243,12522,533,78.68,0.1332,9,29,False,0.8668
D0431,Amritsar,Punjab,2021,48729,89565,134250,272544,62164,36831,2479,0.84,0.2381,31,48,False,0.7619
D0431,Amritsar,Punjab,2022,85998,107569,131140,324707,29859,38991,1916,23.36,0.311,22,36,False,0.689
D0431,Amritsar,Punjab,2023,247639,110228,200368,558235,39694,21060,2029,18.84,0.131,46,18,False,0.869
D0431,Amritsar,Punjab,2024,86267,54686,212042,352995,33383,32645,1434,42.64,0.1997,46,45,True,0.8003
D0431,Amritsar,Punjab,2025,113547,136174,238888,488609,50703,21043,2442,2.32,0.1606,14,37,False,0.8394
D0432,Barnala,Punjab,2020,230610,82659,106328,419597,68146,12428,1217,51.32,0.045,15,46,False,0.955
D0432,Barnala,Punjab,2021,220909,148408,130900,500217,54793,28385,1418,43.28,0.163,35,37,False,0.837
D0432,Barnala,Punjab,2022,182801,99744,127184,409729,21387,10216,649,74.04,0.1764,29,47,False,0.8236
D0432,Barnala,Punjab,2023,102894,77336,213267,393497,17583,21519,1742,30.32,0.2571,47,29,False,0.7429
D0432,Barnala,Punjab,2024,130850,68298,189498,388646,75826,13732,1919,23.24,0.2361,17,45,False,0.7639
D0432,Barnala,Punjab,2025,279827,33726,217994,531547,44482,17493,437,82.52,0.0584,40,42,False,0.9416
D0433,Bathinda,Punjab,2020,298570,98746,198037,595353,64200,22840,2183,12.68,0.2251,26,48,False,0.7749
D0433,Bathinda,Punjab,2021,72115,182623,209650,464388,99321,47578,757,69.72,0.1484,12,48,False,0.8516
D0433,Bathinda,Punjab,2022,390783,139899,230132,760814,96266,14606,1851,25.96,0.0353,30,30,False,0.9647
D0433,Bathinda,Punjab,2023,93599,37163,302870,433632,70683,15909,1588,36.48,0.3342,34,21,False,0.6658
D0433,Bathinda,Punjab,2024,84833,201282,294849,580964,67858,29378,959,61.64,0.032,29,56,False,0.968
D0433,Bathinda,Punjab,2025,113321,67187,319334,499842,60062,41297,1074,57.04,0.1245,18,40,False,0.8755
D0434,Faridkot,Punjab,2020,192448,19705,97888,310041,50699,15873,951,61.96,0.1511,10,36,False,0.8489
D0434,Faridkot,Punjab,2021,147621,98656,156908,403185,39151,24938,1320,47.2,0.0425,45,28,False,0.9575
D0434,Faridkot,Punjab,2022,60324,94952,69401,224677,27936,16998,1367,45.32,0.0311,35,20,False,0.9689
D0434,Faridkot,Punjab,2023,79309,80363,50962,210634,12205,13692,663,73.48,0.0233,7,48,False,0.9767
D0434,Faridkot,Punjab,2024,106020,90019,63007,259046,33796,21623,556,77.76,0.1603,41,23,False,0.8397
D0434,Faridkot,Punjab,2025,94368,32293,47745,174406,24917,14085,793,68.28,0.1652,46,50,False,0.8348
D0435,Fatehgarh Sahib,Punjab,2020,111834,27401,141239,280474,16293,17757,1489,40.44,0.1859,30,16,False,0.8141
D0435,Fatehgarh Sahib,Punjab,2021,172357,106574,160886,439817,30437,26309,1901,23.96,0.1898,44,30,False,0.8102
D0435,Fatehgarh Sahib,Punjab,2022,122199,58482,68326,249007,49459,29309,1167,53.32,0.0972,28,13,False,0.9028
D0435,Fatehgarh Sahib,Punjab,2023,222953,110492,204520,537965,17524,21945,2098,16.08,0.1535,26,59,False,0.8465
D0435,Fatehgarh Sahib,Punjab,2024,237123,55931,105082,398136,69448,16052,804,67.84,0.0666,25,20,False,0.9334
D0435,Fatehgarh Sahib,Punjab,2025,122112,56991,123097,302200,46851,11511,2331,6.76,0.1943,6,15,False,0.8057
D0436,Fazilka,Punjab,2020,163156,171710,269815,604681,25246,34391,789,68.44,0.1331,46,55,False,0.8669
D0436,Fazilka,Punjab,2021,287470,206982,301813,796265,99587,28493,1185,52.6,0.0593,27,53,False,0.9407
D0436,Fazilka,Punjab,2022,71543,166590,218052,456185,84454,42357,564,77.44,0.1225,35,14,False,0.8775
D0436,Fazilka,Punjab,2023,104972,46990,256376,408338,83325,44866,2113,15.48,0.1782,7,57,False,0.8218
D0436,Fazilka,Punjab,2024,159623,96370,103202,359195,86547,44772,1143,54.28,0.1471,32,18,False,0.8529
D0436,Fazilka,Punjab,2025,68765,103511,329874,502150,98246,23877,841,66.36,0.1684,43,48,True,0.8316
D0437,Ferozepur,Punjab,2020,41048,23399,39444,103891,25613,13859,384,84.64,0.1682,9,25,True,0.8318
D0437,Ferozepur,Punjab,2021,89134,9792,27824,126750,22022,6598,1657,33.72,0.2486,9,14,False,0.7514
D0437,Ferozepur,Punjab,2022,39575,15051,26090,80716,7122,5875,769,69.24,0.033,18,14,False,0.967
D0437,Ferozepur,Punjab,2023,117061,21607,68324,206992,16614,11488,1212,51.52,0.0434,42,23,False,0.9566
D0437,Ferozepur,Punjab,2024,16055,21616,43888,81559,16511,4387,2277,8.92,0.2735,20,21,False,0.7265
D0437,Ferozepur,Punjab,2025,63222,60379,41860,165461,22746,11337,1015,59.4,0.1727,26,23,False,0.8273
D0438,Gurdaspur,Punjab,2020,85133,88269,173754,347156,21802,24409,1903,23.88,0.1937,46,44,False,0.8063
D0438,Gurdaspur,Punjab,2021,158511,82345,164712,405568,48216,6491,1562,37.52,0.2681,17,48,False,0.7319
D0438,Gurdaspur,Punjab,2022,84113,78279,71743,234135,37805,23771,1544,38.24,0.2054,40,50,False,0.7946
D0438,Gurdaspur,Punjab,2023,213368,28688,146194,388250,19434,15693,883,64.68,0.1932,41,34,False,0.8068
D0438,Gurdaspur,Punjab,2024,108547,57565,105213,271325,41567,23766,939,62.44,0.1502,32,37,True,0.8498
D0438,Gurdaspur,Punjab,2025,49545,26621,50706,126872,19948,9073,814,67.44,0.1017,30,55,False,0.8983
D0439,Hoshiarpur,Punjab,2020,233692,46953,166526,447171,41950,12746,2005,19.8,0.0783,21,26,False,0.9217
D0439,Hoshiarpur,Punjab,2021,161054,64603,54221,279878,60173,12663,1114,55.44,0.1578,13,48,False,0.8422
D0439,Hoshiarpur,Punjab,2022,207360,95095,145920,448375,36516,9828,2290,8.4,0.2025,46,58,False,0.7975
D0439,Hoshiarpur,Punjab,2023,123088,92670,203189,418947,33292,13442,877,64.92,0.0431,10,22,False,0.9569
D0439,Hoshiarpur,Punjab,2024,88888,28579,95258,212725,20106,6866,1382,44.72,0.077,33,45,False,0.923
D0439,Hoshiarpur,Punjab,2025,218733,106417,91801,416951,30808,15707,1078,56.88,0.063,16,19,False,0.937
D0440,Jalandhar,Punjab,2020,233336,137987,108675,479998,63718,8278,679,72.84,0.1149,29,28,False,0.8851
D0440,Jalandhar,Punjab,2021,89649,73750,176953,340352,33259,29999,1873,25.08,0.2179,43,59,False,0.7821
D0440,Jalandhar,Punjab,2022,250871,57096,56849,364816,52872,24439,1593,36.28,0.2037,43,34,False,0.7963
D0440,Jalandhar,Punjab,2023,238913,63133,64804,366850,55625,16289,2474,1.04,0.039,30,35,False,0.961
D0440,Jalandhar,Punjab,2024,273762,47158,150791,471711,67437,32297,2104,15.84,0.1406,46,17,False,0.8594
D0440,Jalandhar,Punjab,2025,139415,38662,163645,341722,23936,33386,2045,18.2,0.2132,21,12,False,0.7868
D0441,Kapurthala,Punjab,2020,221886,212442,253566,687894,55552,10708,1930,22.8,0.1444,19,14,False,0.8556
D0441,Kapurthala,Punjab,2021,68729,166881,263375,498985,71559,43124,1553,37.88,0.0626,6,13,False,0.9374
D0441,Kapurthala,Punjab,2022,320300,214274,324134,858708,94715,10641,1388,44.48,0.1352,14,26,True,0.8648
D0441,Kapurthala,Punjab,2023,178637,202704,207187,588528,34978,30969,1393,44.28,0.1412,12,15,False,0.8588
D0441,Kapurthala,Punjab,2024,271318,49558,101652,422528,77920,37566,1310,47.6,0.0325,18,50,False,0.9675
D0441,Kapurthala,Punjab,2025,346784,111414,190201,648399,63303,15251,1726,30.96,0.1432,34,57,True,0.8568
D0442,Ludhiana,Punjab,2020,209794,152312,163183,525289,23140,42632,1160,53.6,0.1686,26,45,False,0.8314
D0442,Ludhiana,Punjab,2021,356628,123454,118784,598866,87065,27109,680,72.8,0.1232,36,16,False,0.8768
D0442,Ludhiana,Punjab,2022,57631,189745,172321,419697,73492,14047,1815,27.4,0.2574,47,19,False,0.7426
D0442,Ludhiana,Punjab,2023,79140,69408,188850,337398,34306,32221,625,75.0,0.1576,39,57,False,0.8424
D0442,Ludhiana,Punjab,2024,291864,120826,250235,662925,54699,8828,459,81.64,0.1027,45,24,False,0.8973
D0442,Ludhiana,Punjab,2025,58374,92905,86046,237325,57386,10517,1565,37.4,0.3035,36,20,False,0.6965
D0443,Mansa,Punjab,2020,385944,232850,331209,950003,37079,30067,1398,44.08,0.0259,29,20,False,0.9741
D0443,Mansa,Punjab,2021,140820,139492,212845,493157,45235,42224,2300,8.0,0.047,35,25,False,0.953
D0443,Mansa,Punjab,2022,323135,93981,177612,594728,70100,47462,2271,9.16,0.2886,14,50,False,0.7114
D0443,Mansa,Punjab,2023,123152,32655,322904,478711,69455,42300,1235,50.6,0.1395,39,39,False,0.8605
D0443,Mansa,Punjab,2024,102615,81388,215902,399905,85607,23746,568,77.28,0.0772,13,20,False,0.9228
D0443,Mansa,Punjab,2025,409883,35712,304757,750352,43559,31334,2035,18.6,0.1489,41,14,False,0.8511
D0444,Moga,Punjab,2020,116817,30800,103651,251268,28840,7378,1019,59.24,0.156,8,26,False,0.844
D0444,Moga,Punjab,2021,89675,28703,43927,162305,22318,11878,1332,46.72,0.0533,40,25,False,0.9467
D0444,Moga,Punjab,2022,120552,37893,69488,227933,30517,3542,875,65.0,0.1569,17,45,False,0.8431
D0444,Moga,Punjab,2023,51196,32415,47312,130923,10557,7678,887,64.52,0.1425,45,51,False,0.8575
D0444,Moga,Punjab,2024,104121,28126,30573,162820,15273,7584,2050,18.0,0.1796,39,30,False,0.8204
D0444,Moga,Punjab,2025,94717,63897,94942,253556,19498,13772,511,79.56,0.1017,41,37,True,0.8983
D0445,Mohali,Punjab,2020,266935,59728,225253,551916,51884,25766,2441,2.36,0.0948,11,44,False,0.9052
D0445,Mohali,Punjab,2021,88480,157000,101750,347230,23985,15678,858,65.68,0.0424,37,35,False,0.9576
D0445,Mohali,Punjab,2022,230800,146201,207391,584392,47227,35730,788,68.48,0.0504,14,21,False,0.9496
D0445,Mohali,Punjab,2023,140268,37841,128539,306648,37662,25068,717,71.32,0.0839,6,32,False,0.9161
D0445,Mohali,Punjab,2024,113391,80777,207047,401215,25059,34463,1273,49.08,0.0795,33,35,False,0.9205
D0445,Mohali,Punjab,2025,156226,82838,164591,403655,30733,7808,1655,33.8,0.0396,31,46,False,0.9604
D0446,Muktsar,Punjab,2020,168270,169665,330052,667987,83793,47229,2366,5.36,0.1285,40,17,False,0.8715
D0446,Muktsar,Punjab,2021,232369,80193,272409,584971,93002,16718,1910,23.6,0.2002,9,57,False,0.7998
D0446,Muktsar,Punjab,2022,237630,135477,170879,543986,77171,34464,1822,27.12,0.2003,22,35,True,0.7997
D0446,Muktsar,Punjab,2023,354470,155685,93161,603316,86640,30970,1590,36.4,0.1066,37,41,False,0.8934
D0446,Muktsar,Punjab,2024,345066,174028,238380,757474,46323,37005,1405,43.8,0.192,10,28,True,0.808
D0446,Muktsar,Punjab,2025,357611,122627,161839,642077,101971,47119,2456,1.76,0.2328,30,15,False,0.7672
D0447,Nawanshahr,Punjab,2020,136887,108495,84376,329758,43691,21474,1929,22.84,0.3064,36,21,False,0.6936
D0447,Nawanshahr,Punjab,2021,165549,93894,86686,346129,34654,14013,1574,37.04,0.2237,14,44,False,0.7763
D0447,Nawanshahr,Punjab,2022,187393,93831,79306,360530,14712,22520,2104,15.84,0.18,37,31,False,0.82
D0447,Nawanshahr,Punjab,2023,106164,123587,130849,360600,47895,15838,1023,59.08,0.1294,39,37,False,0.8706
D0447,Nawanshahr,Punjab,2024,216258,26095,63198,305551,40532,6452,447,82.12,0.115,28,23,False,0.885
D0447,Nawanshahr,Punjab,2025,79094,113073,48601,240768,12078,28108,1156,53.76,0.1189,11,26,False,0.8811
D0448,Pathankot,Punjab,2020,89741,22524,69123,181388,31839,11610,2047,18.12,0.3152,40,44,True,0.6848
D0448,Pathankot,Punjab,2021,151218,57042,89756,298016,11268,18806,1011,59.56,0.1807,40,22,False,0.8193
D0448,Pathankot,Punjab,2022,102262,52344,124303,278909,34509,10311,1580,36.8,0.2498,43,24,False,0.7502
D0448,Pathankot,Punjab,2023,145080,79445,103195,327720,10075,8554,1245,50.2,0.0741,37,46,False,0.9259
D0448,Pathankot,Punjab,2024,44546,84814,81537,210897,33385,15030,994,60.24,0.1165,42,22,False,0.8835
D0448,Pathankot,Punjab,2025,104650,52859,125782,283291,39712,13042,477,80.92,0.1756,31,19,False,0.8244
D0449,Patiala,Punjab,2020,52257,72703,101076,226036,12323,6958,1067,57.32,0.1712,22,26,True,0.8288
D0449,Patiala,Punjab,2021,19428,32727,109292,161447,29162,9019,1723,31.08,0.1093,12,13,False,0.8907
D0449,Patiala,Punjab,2022,118947,23117,102589,244653,29297,9668,504,79.84,0.0697,6,12,False,0.9303
